start_y,start_x,goal_y,goal_x
17,10,7,6
30,1,6,25
8,1,1,21
3,27,13,15
18,23,23,7
13,1,15,18
6,7,11,3
1,25,21,0
17,6,6,27
10,9,10,19
14,10,9,10
17,19,26,3
7,11,5,27
7,17,1,17
14,27,22,27
27,9,25,5
14,31,4,30
31,16,27,27
15,26,30,9
6,5,0,29
1,29,14,7
18,2,21,1
26,29,22,31
0,17,25,31
3,13,23,19
21,21,18,14
7,2,25,11
7,5,29,2
11,24,22,7
17,7,13,29
29,13,9,31
18,5,31,10
3,14,19,26
18,27,31,12
15,9,25,19
20,1,13,31
10,10,2,19
25,15,15,21
7,25,14,23
9,18,28,10
6,29,7,10
2,17,3,10
11,26,17,3
14,18,10,22
2,1,9,6
21,13,30,31
17,17,22,16
17,21,29,26
15,19,13,22
18,28,22,26
14,11,4,10
30,7,27,22
29,25,7,19
3,28,13,27
23,1,20,31
27,23,23,31
18,25,24,9
23,3,23,27
13,9,25,27
9,13,14,2
12,3,10,23
15,5,10,5
8,18,2,20
2,13,15,2
11,23,25,25
30,4,17,31
5,6,3,23
22,22,15,3
21,17,16,27
29,9,23,10
27,3,17,15
30,5,31,22
29,3,29,1
2,31,23,9
15,15,27,7
1,24,1,13
7,27,17,18
30,21,7,18
14,26,7,9
27,17,5,18
7,15,15,17
23,8,2,3
17,13,21,19
1,18,29,29
7,1,10,13
26,26,21,7
25,10,9,5
25,2,18,21
19,5,11,6
2,15,27,28
10,31,10,17
7,29,19,13
15,7,10,30
23,23,3,25
21,11,11,18
5,3,29,30
22,23,26,13
1,15,26,7
11,30,13,23
8,6,4,19
21,22,9,9
17,30,5,23
19,30,10,18
2,25,15,25
6,22,23,18
30,24,23,22
29,23,14,19
22,25,18,26
23,21,18,16
2,11,18,7
16,22,25,21
17,2,26,19
30,29,31,8
1,31,26,9
17,23,3,6
22,17,2,23
21,31,11,1
19,27,6,11
26,25,3,18
2,10,6,31
30,3,7,30
31,13,19,25
2,26,16,18
9,17,3,15
23,29,3,4
14,17,11,11
5,0,31,6
21,18,13,6
18,31,6,30
18,22,19,2
2,18,19,22
3,9,15,10
3,3,14,4
31,15,2,27
27,29,19,23
11,19,10,28
22,11,9,27
30,10,11,21
28,31,11,29
22,3,13,5
29,11,19,14
29,31,9,20
14,8,26,21
10,7,10,21
21,5,6,21
22,14,3,1
15,24,17,29
31,26,7,7
10,11,3,22
13,18,30,13
19,18,3,5
26,11,14,14
19,17,27,19
10,6,26,17
11,17,1,11
13,26,7,31
13,17,18,17
16,31,23,15
30,22,1,9
14,15,18,30
5,21,21,6
5,13,7,3
13,11,3,11
6,18,30,27
2,5,31,17
5,30,11,15
26,18,31,30
26,31,5,29
5,19,31,28
21,23,20,13
11,14,25,0
30,14,25,26
31,7,26,1
11,22,23,5
29,21,22,30
15,23,1,7
20,11,23,6
27,31,31,27
14,25,8,21
14,5,8,30
22,19,2,9
31,1,29,5
5,2,25,18
29,0,31,18
25,30,23,25
16,9,23,30
12,27,6,4
26,2,11,5
0,26,30,2
6,17,18,19
5,5,11,4
0,3,29,27
6,26,17,14
3,0,14,22
15,6,15,11
1,1,29,19
23,2,3,17
6,15,20,7
21,9,19,31
2,30,26,10
7,13,5,22
31,11,31,23
26,15,6,9
17,24,21,29
17,27,22,29
11,27,11,25
9,11,27,26
30,6,9,14
14,13,12,11
21,15,22,12
30,26,15,27
27,24,29,14
2,16,17,0
6,3,19,1
14,30,7,21
26,22,25,9
18,3,0,15
28,2,5,31
14,9,2,2
13,19,3,26
30,15,19,7
29,22,7,22
29,15,9,23
21,26,2,29
1,10,13,14
31,20,5,11
1,5,14,1
26,5,4,5
25,13,25,23
5,17,7,26
27,10,24,25
30,19,3,31
18,11,31,5
27,20,29,6
27,2,18,6
5,15,13,13
9,25,6,6
13,25,1,14
8,9,22,20
22,21,20,17
18,12,23,26
22,15,7,14
3,2,31,14
25,14,19,9
23,11,10,27
5,10,10,3
6,13,15,29
16,2,3,21
29,10,21,3
9,22,15,30
3,19,25,7
3,7,18,29
12,14,27,25
2,22,10,14
10,1,31,3
21,14,2,14
13,0,24,31
19,21,29,17
5,9,17,25
9,29,6,2
13,7,25,3
20,21,25,6
17,11,3,29
5,7,17,22
31,9,5,12
18,10,27,5
19,15,2,6
28,23,9,2
8,13,25,29
16,14,21,27
20,26,9,15
28,14,27,1
26,23,27,12
21,2,0,9
0,6,30,11
22,5,22,13
11,9,14,29
22,6,25,1
12,5,1,19
9,26,5,1
15,1,13,30
14,3,19,11
22,9,29,7
1,27,11,31
17,1,31,19
6,23,5,14
23,28,26,30
19,6,10,25
28,6,6,10
30,23,23,13
2,21,19,29
9,21,18,9
17,9,9,30
16,5,5,26
27,4,10,15
27,14,13,2
24,18,28,18
31,29,27,18
6,19,23,17
26,27,15,22
7,23,9,12
11,13,17,26
31,31,10,2
9,7,3,30
4,22,25,22
9,1,11,7
19,10,23,24
10,26,17,5
2,7,18,1
1,26,27,16
19,3,26,14
5,25,15,14
21,10,27,21
21,25,11,16
11,10,27,11
18,18,13,21
1,3,27,30
15,13,27,6
22,2,31,25
1,23,14,21
12,23,18,13
1,2,25,8
9,19,6,8
30,30,24,3
30,25,22,1
1,6,31,21
22,18,30,18
9,3,31,2
27,13,13,3
13,10,0,23
29,18,6,14
25,17,18,8
6,1,22,10
9,0,19,19
6,16,1,30
30,17,4,26
1,22,10,29
14,6,23,14
27,15,15,31
11,2,26,6
18,15,21,30
