start_x,start_y,goal_x,goal_y
25,7,31,22
10,2,8,16
14,14,17,1
18,8,7,23
19,16,29,3
26,23,9,25
10,10,2,31
2,5,26,15
11,10,7,19
28,4,16,17
30,22,3,7
2,11,23,2
8,22,31,30
1,23,9,1
25,29,19,23
8,7,7,25
26,20,18,13
29,7,4,28
31,5,9,19
8,23,22,28
10,7,16,21
8,8,31,27
22,25,28,19
5,8,27,25
5,23,30,26
19,24,31,2
29,31,25,27
31,12,17,8
11,20,30,31
25,17,12,29
17,10,25,25
15,17,26,17
4,16,10,11
11,11,4,10
2,27,29,29
31,1,20,17
17,29,28,26
2,3,11,19
6,23,1,25
21,25,23,26
22,16,7,16
26,6,25,23
25,6,20,28
14,19,26,25
9,2,23,10
19,14,19,15
23,28,11,5
26,26,29,22
5,5,11,25
13,14,27,1
7,24,16,1
26,31,5,26
18,19,10,29
24,28,14,22
13,11,20,10
30,14,14,29
26,5,15,31
30,1,28,11
3,31,23,23
5,27,17,22
13,21,4,4
21,17,13,16
2,17,15,25
9,8,25,8
26,19,2,26
19,2,18,25
28,5,19,9
19,31,28,16
22,14,25,22
31,25,5,7
9,14,27,20
9,26,11,23
19,8,23,16
7,22,22,21
28,20,4,2
6,10,13,29
8,10,1,17
2,12,14,31
17,5,20,25
22,2,31,14
22,23,26,27
2,25,29,18
12,11,2,6
26,10,7,2
9,11,20,5
16,22,5,19
5,28,31,7
2,19,17,31
16,4,19,5
16,8,16,27
23,20,28,14
23,22,30,25
2,29,18,5
31,17,17,2
9,10,26,2
12,25,2,1
29,8,23,12
6,22,7,28
27,23,19,10
2,30,16,29
5,31,14,24
13,13,24,20
29,17,10,28
27,19,16,15
11,30,11,15
1,2,1,4
31,10,31,4
11,17,26,8
22,22,14,26
20,20,22,20
10,30,21,28
29,26,6,13
4,14,12,10
17,4,14,10
19,1,20,11
23,7,2,14
5,14,8,13
5,4,12,2
9,28,13,5
28,8,29,23
27,26,9,5
9,23,4,20
5,13,30,11
5,30,25,16
17,15,2,23
23,21,5,18
1,15,2,22
11,2,21,31
20,29,4,13
26,29,23,19
1,12,24,16
13,4,25,4
29,25,4,18
16,16,10,6
25,14,16,11
31,24,10,4
2,7,19,18
26,22,2,2
13,10,7,1
22,7,23,8
21,16,29,20
25,9,14,30
2,24,3,8
3,19,1,20
11,16,24,17
1,10,24,19
5,2,19,22
31,26,1,11
22,8,7,10
2,8,8,3
13,25,6,8
21,8,13,31
20,22,24,1
13,2,7,31
21,2,22,4
8,28,23,25
1,24,13,23
22,6,27,8
25,20,2,21
1,6,26,7
14,7,9,7
4,8,7,3
13,30,20,24
11,29,7,26
10,1,1,14
10,16,26,11
8,11,1,21
17,26,17,21
19,20,11,14
14,21,16,2
1,16,11,6
4,26,30,13
31,8,14,5
12,26,8,25
11,22,25,2
11,4,27,7
14,20,8,4
31,3,4,23
3,10,14,18
26,9,4,31
31,23,30,10
4,5,10,22
11,7,19,26
1,29,22,31
20,16,23,17
13,18,17,11
9,29,28,25
16,10,21,29
13,9,23,4
17,30,31,16
22,10,17,17
20,9,25,15
16,23,17,14
16,26,28,23
20,7,7,20
22,19,9,31
16,25,5,21
15,8,20,23
31,11,18,1
14,11,11,8
29,14,12,13
8,26,5,20
12,28,22,29
28,22,2,16
29,30,1,13
22,30,15,4
21,7,4,22
23,30,22,5
4,11,7,5
13,26,13,1
13,7,18,26
10,23,15,26
22,13,28,30
1,19,1,5
14,4,18,20
13,8,2,4
26,28,24,14
25,5,23,31
16,5,21,1
17,28,17,13
7,17,16,14
20,8,5,3
31,13,3,20
4,17,3,14
26,12,11,18
29,4,20,26
11,31,29,19
31,29,5,25
25,10,15,16
7,7,4,30
2,20,25,11
17,20,5,11
14,1,30,2
4,21,28,1
14,23,6,17
8,17,1,22
12,1,29,10
25,13,8,31
13,19,31,21
16,20,8,19
19,17,5,29
8,24,1,30
5,16,22,12
17,16,18,10
18,4,1,27
23,13,10,31
17,27,29,1
10,19,23,5
9,4,8,2
19,25,9,17
4,7,16,28
9,16,2,15
16,30,29,15
10,8,15,7
20,2,1,26
22,3,13,28
17,23,7,8
23,1,1,7
10,17,8,5
31,19,11,28
23,24,4,25
4,19,25,12
7,13,1,3
7,29,20,15
24,29,9,22
21,26,31,31
4,1,6,7
22,11,11,1
15,2,28,29
30,23,25,19
28,31,29,11
8,29,19,4
29,2,10,18
13,24,26,4
2,28,11,13
7,14,16,19
31,18,25,1
18,14,26,14
12,4,1,31
29,28,14,25
5,10,28,7
29,5,16,13
4,29,28,13
29,13,24,13
10,25,10,26
26,1,20,1
23,3,23,14
3,13,20,14
1,28,10,15
28,2,10,14
10,13,7,4
31,20,28,17
27,22,22,1
2,10,15,5
3,5,18,31
20,4,27,2
1,1,6,16
15,1,14,9
10,20,12,14
25,28,11,26
1,8,31,6
6,14,20,13
5,17,14,8
28,18,20,31
24,2,3,11
5,1,19,7
16,7,17,7
18,11,9,13
8,1,13,20
23,29,22,24
14,2,23,6
2,13,19,29
19,28,17,25
14,16,12,5
9,20,14,17
14,28,17,19
13,17,28,3
19,11,7,11
4,3,28,10
28,28,29,16
19,13,26,13
22,17,3,4
18,2,13,22
28,15,10,5
22,26,16,31
20,18,5,22
20,19,6,11
23,11,26,16
25,26,4,27
19,19,27,31
18,7,31,28
8,14,8,20
25,31,14,13
