start_y,start_x,goal_y,goal_x
6,19,21,29
14,27,22,21
25,6,27,7
11,19,16,5
2,16,22,29
10,13,8,1
0,17,30,24
21,18,1,29
24,3,13,11
23,1,29,6
17,19,14,17
19,22,20,31
24,25,22,19
3,10,15,24
27,29,11,21
18,14,29,1
22,30,25,27
31,10,9,1
13,3,21,25
9,3,30,18
5,25,15,21
31,23,8,9
11,2,7,3
24,9,31,3
3,27,27,1
17,26,19,1
21,30,27,10
5,9,19,23
30,25,19,5
5,7,6,16
9,6,31,22
0,3,21,19
2,3,14,25
15,10,18,27
15,14,13,29
23,21,25,13
27,15,1,7
0,6,6,26
27,20,2,6
31,6,10,30
14,8,3,13
18,8,18,17
18,6,30,6
14,3,26,27
25,10,11,1
26,3,6,13
10,17,23,18
27,17,25,1
16,27,22,10
30,14,22,22
6,11,23,27
7,27,19,25
21,13,3,0
12,23,15,15
27,28,29,5
6,6,2,25
25,17,15,11
31,14,0,23
13,30,5,21
30,31,2,2
29,0,1,2
22,2,7,7
29,11,22,25
10,7,9,25
1,10,1,27
29,17,30,13
5,11,5,26
14,13,5,17
15,29,3,30
18,25,1,21
29,7,14,26
7,26,29,30
3,6,7,29
2,29,19,10
4,22,20,1
7,31,26,14
10,2,9,12
30,15,25,3
21,22,3,23
1,9,5,2
30,23,13,15
11,23,2,10
9,2,30,17
3,15,27,3
17,5,22,11
17,25,3,9
17,18,0,29
19,2,27,16
9,21,2,30
6,17,7,6
31,7,24,31
18,12,27,25
5,30,26,7
12,3,31,15
25,7,2,1
22,12,1,30
11,30,25,8
11,27,9,9
0,15,21,10
29,26,22,7
25,23,5,27
19,19,11,7
31,1,19,3
14,9,14,31
11,29,3,22
9,15,13,5
7,9,6,4
14,22,6,23
3,29,26,2
29,2,5,31
10,21,21,23
21,31,23,9
2,19,19,26
5,0,5,6
25,9,14,23
30,27,27,13
2,11,6,7
18,22,27,24
23,19,26,19
14,5,14,10
22,26,21,26
11,9,2,15
29,22,2,7
19,15,9,5
30,29,15,13
2,23,2,9
19,21,31,12
25,0,5,1
6,30,7,1
27,30,10,27
9,23,5,14
26,18,18,30
25,22,26,29
27,14,26,30
26,21,15,18
22,5,29,31
31,27,10,23
26,5,7,13
23,5,10,18
22,1,1,1
3,5,31,13
11,25,7,18
11,16,31,28
5,23,15,23
22,3,27,22
21,2,18,11
2,26,3,3
7,15,21,15
18,23,3,18
31,11,4,30
23,2,5,10
19,18,15,30
17,9,22,31
21,14,25,15
4,19,17,30
15,25,23,3
19,29,12,5
3,1,31,8
1,18,0,26
31,9,3,26
13,14,13,31
19,14,22,14
25,25,1,26
17,29,1,31
7,11,14,14
26,11,23,22
17,24,1,23
8,21,30,30
15,19,16,9
13,13,25,30
9,13,17,27
6,18,23,28
23,29,29,10
1,5,20,11
18,7,10,1
2,27,17,23
16,2,3,14
31,17,3,4
13,10,26,17
12,14,11,5
17,13,3,28
26,9,18,19
22,15,17,6
13,2,22,18
9,26,29,21
3,25,30,10
26,1,26,15
19,11,14,15
31,2,17,3
16,22,22,27
7,25,15,22
4,26,17,31
15,5,13,18
19,9,14,18
25,29,20,17
6,31,6,10
11,15,31,26
13,7,11,13
11,18,2,14
16,18,17,10
7,14,26,26
27,9,30,26
12,27,14,11
9,0,14,4
30,3,29,27
5,15,9,17
18,31,10,22
6,1,7,2
23,6,1,14
26,23,18,5
8,18,1,13
14,1,7,10
3,17,18,15
25,18,25,14
15,7,15,9
18,18,30,19
13,6,14,30
16,14,21,5
23,11,21,6
18,16,25,2
9,10,14,29
6,5,1,17
10,31,10,14
6,3,21,7
15,2,30,22
6,14,5,12
2,13,18,2
14,2,28,2
1,19,13,26
28,6,8,13
27,4,21,21
22,23,11,14
9,31,18,1
31,5,31,18
5,18,19,27
21,17,18,10
27,26,16,31
7,22,1,22
15,17,17,0
19,13,2,5
23,14,22,16
9,7,11,6
11,26,15,1
14,19,22,17
11,3,10,15
22,6,10,10
23,15,3,21
5,22,11,11
10,11,27,27
17,14,2,20
30,11,9,27
14,21,18,13
17,17,5,5
5,3,25,21
31,30,11,10
26,22,21,0
21,3,11,4
13,21,29,3
11,31,25,31
10,3,2,22
25,19,17,21
31,19,30,9
9,20,26,25
29,19,20,21
18,3,6,29
28,23,28,14
28,18,13,27
6,25,7,17
11,24,31,31
9,11,14,7
25,11,10,19
17,11,6,27
27,23,29,18
26,13,6,15
15,6,21,9
4,5,29,25
30,5,19,7
30,4,9,19
17,2,6,9
31,25,3,19
19,31,12,11
21,1,18,28
23,13,9,30
18,29,3,2
17,7,29,14
5,13,7,21
18,9,10,5
10,9,10,25
1,11,6,21
23,31,31,21
1,24,7,30
5,19,23,24
7,5,27,31
25,5,29,15
15,27,9,22
2,18,18,21
28,10,2,21
2,31,29,23
27,2,23,8
8,30,17,22
10,26,23,7
3,7,23,10
3,11,20,13
7,19,27,11
21,11,9,29
31,16,13,19
2,17,4,10
10,29,19,30
17,15,1,15
13,0,26,6
6,22,23,26
17,1,10,6
6,8,20,7
31,20,28,31
18,26,15,26
26,31,20,26
27,6,23,25
5,29,23,30
23,23,29,29
1,25,25,26
27,12,14,6
19,6,30,1
13,1,26,10
29,13,0,9
29,9,24,18
22,9,27,19
11,22,23,17
31,29,1,6
8,6,22,13
9,18,9,14
13,23,30,21
19,17,10,28
30,7,3,31
15,31,27,18
13,25,13,22
21,27,7,23
13,17,6,2
11,17,27,5
27,21,13,9
30,2,1,3
15,3,22,20
