start_y,start_x,goal_y,goal_x
8,18,11,16
20,31,27,20
21,2,21,30
11,2,30,10
5,12,10,17
23,29,13,29
13,10,8,30
11,15,24,18
21,7,27,2
29,26,27,11
8,21,26,14
25,7,19,19
1,23,18,16
13,2,18,14
12,3,9,7
23,23,30,7
9,5,13,13
0,29,22,31
29,15,22,22
27,28,14,31
29,1,11,19
9,12,19,22
14,11,6,13
29,31,31,8
13,14,29,27
18,23,20,17
18,15,15,21
21,25,31,14
27,22,15,18
12,23,11,3
25,27,5,11
29,14,23,6
16,18,21,5
23,28,28,14
18,28,17,1
8,9,3,2
25,22,1,10
22,3,7,25
22,7,17,11
13,21,2,31
7,7,25,2
0,9,26,22
10,18,26,2
30,6,28,31
11,27,1,21
23,24,13,0
5,31,26,5
29,22,11,7
31,10,21,1
7,26,8,6
19,26,10,6
19,5,2,10
26,23,13,26
30,4,7,22
15,19,11,30
27,21,2,5
13,3,2,2
7,31,5,30
31,2,5,23
11,9,19,13
5,0,31,7
15,13,1,22
11,10,27,1
2,18,27,30
14,4,17,18
27,27,21,3
22,30,3,3
30,13,9,13
15,22,11,21
5,10,26,9
15,11,25,21
17,15,12,5
30,11,12,11
10,14,3,0
17,31,1,2
23,15,16,31
6,10,15,24
13,9,9,22
3,29,21,10
6,16,17,7
18,19,3,26
10,15,27,23
31,18,19,27
12,14,3,4
14,22,2,6
30,17,30,5
17,9,10,28
26,21,23,13
27,18,28,2
5,9,25,15
13,31,21,21
21,26,18,25
26,6,26,15
23,10,9,6
18,2,6,25
13,15,5,27
0,15,14,10
10,25,30,25
20,21,23,22
5,6,10,31
15,9,1,19
6,31,3,22
10,7,13,25
13,23,12,27
20,26,14,14
9,10,2,1
19,7,28,23
27,24,22,20
5,18,15,14
9,17,19,10
3,19,30,30
29,9,5,22
2,21,17,23
14,13,27,25
6,2,6,9
26,26,18,29
17,26,18,10
1,29,0,6
4,5,5,15
29,5,5,19
14,15,27,19
23,14,1,9
18,5,30,19
1,17,2,13
20,7,10,22
22,21,30,3
5,7,25,10
17,13,21,17
2,19,27,26
18,7,3,14
10,29,26,18
7,10,5,26
7,21,16,5
7,2,14,21
27,29,9,23
15,31,31,27
19,21,31,5
9,18,23,5
25,0,18,27
30,27,29,23
31,6,9,25
22,14,22,26
21,22,27,10
4,19,2,30
23,19,3,11
19,30,19,3
2,27,15,10
13,6,11,24
3,1,17,22
7,14,23,30
10,19,22,16
2,23,31,25
1,3,15,17
18,11,18,9
27,5,23,17
11,5,23,27
7,18,2,15
31,29,11,22
19,9,6,7
31,16,28,18
9,11,7,5
26,13,23,1
25,8,27,4
29,10,5,29
17,5,13,22
31,28,30,14
31,13,13,1
29,2,29,11
6,18,2,25
6,30,18,21
11,17,31,9
25,26,15,15
26,19,14,9
1,18,7,30
21,18,19,17
6,5,1,15
2,16,5,2
21,9,7,3
21,23,10,3
3,17,19,6
6,1,31,17
7,29,29,21
4,10,29,0
17,25,15,2
31,26,1,26
22,17,14,26
31,23,21,13
14,1,10,30
1,11,18,30
25,31,9,30
11,11,5,5
19,1,26,11
6,3,10,9
20,13,13,19
22,19,22,2
14,30,7,15
19,2,22,15
22,6,15,23
6,23,18,1
10,21,3,10
17,30,0,23
25,25,0,26
6,27,7,13
2,26,30,2
6,21,6,6
22,11,11,18
17,2,10,2
26,7,9,3
19,25,15,7
24,31,21,31
1,1,18,22
31,22,26,29
14,17,3,31
17,17,3,30
31,31,23,2
9,2,23,7
26,1,27,7
9,19,2,3
22,13,29,19
25,3,14,25
26,27,2,7
15,6,31,12
30,21,15,5
5,3,26,17
3,18,17,3
19,18,25,23
31,3,25,14
24,9,24,25
29,18,22,12
31,20,22,5
29,6,11,6
6,22,10,11
9,14,31,11
6,19,15,26
15,1,29,13
11,31,14,29
17,21,28,6
3,27,16,27
0,3,31,30
6,17,15,25
28,10,25,5
10,13,23,18
23,8,2,22
5,21,15,29
23,26,3,25
13,5,0,17
23,9,3,23
21,19,18,18
15,27,21,29
29,30,17,0
29,29,20,11
2,14,29,25
14,2,30,24
30,18,7,9
17,29,1,14
18,3,7,1
7,23,25,29
7,19,31,1
31,21,7,11
9,27,27,31
16,2,24,3
27,16,13,27
27,12,21,6
25,6,9,26
26,25,11,26
11,14,18,31
26,30,8,13
11,25,1,5
18,6,3,15
21,15,3,5
10,5,6,11
25,1,9,0
19,29,19,31
3,6,6,4
11,4,19,15
19,14,3,9
4,30,13,17
2,11,23,3
18,17,9,9
22,23,2,17
23,25,29,7
5,17,15,30
26,3,27,6
18,13,25,11
1,13,27,9
1,7,26,10
6,14,9,1
26,31,6,29
2,20,1,30
22,1,1,24
2,29,13,18
7,27,22,27
21,14,27,3
1,31,22,10
17,24,18,12
9,29,31,15
25,30,11,13
6,26,25,9
22,25,30,22
13,30,3,28
3,13,3,21
1,25,22,9
30,9,2,9
17,14,22,29
9,21,8,1
11,1,30,29
14,3,5,13
23,11,14,23
10,10,27,15
10,1,27,17
14,8,11,23
9,31,13,7
17,6,4,26
16,14,31,19
7,17,9,15
10,27,14,19
5,25,21,11
20,1,21,27
14,27,5,14
30,31,5,1
18,8,25,19
17,19,14,5
6,8,25,13
11,29,10,26
14,6,30,1
30,23,25,18
3,7,6,15
27,13,17,10
25,17,21,0
14,18,23,31
29,17,16,22
4,22,23,21
10,23,19,23
13,11,16,9
30,15,9,20
30,26,1,6
18,26,15,3
17,27,22,18
27,14,19,11
14,7,1,27
7,6,29,3
