start_x,start_y,goal_x,goal_y
25,5,26,17
19,28,8,16
19,23,14,25
26,25,25,27
31,27,16,5
30,2,5,16
14,8,3,13
14,16,10,8
20,23,25,7
6,23,19,20
30,14,16,31
16,23,5,27
19,2,1,11
2,13,29,17
9,2,27,31
4,22,8,28
7,29,17,25
13,29,26,10
19,16,13,20
22,3,20,5
29,4,11,2
13,18,17,14
27,20,28,30
28,19,16,19
4,8,14,10
2,26,19,25
14,4,7,17
31,31,2,14
11,5,14,24
8,29,18,11
3,11,5,22
31,21,28,1
31,14,3,14
19,5,29,3
5,4,11,31
10,17,16,14
29,20,10,13
26,4,4,2
31,8,31,3
4,16,5,30
9,8,19,8
5,8,28,14
30,1,1,7
8,3,26,23
16,11,12,13
7,20,20,14
18,25,20,7
20,2,12,5
11,18,23,21
12,26,23,24
20,19,28,31
10,15,2,7
21,7,5,10
5,29,4,11
2,21,25,23
16,25,14,2
28,22,5,18
23,3,12,29
16,26,9,31
26,9,21,28
19,17,23,10
28,2,31,13
5,5,17,13
1,25,8,5
11,29,3,8
28,11,9,4
24,1,14,13
1,29,17,5
31,7,9,7
22,4,18,4
12,14,8,1
7,7,27,26
25,6,7,11
4,1,10,20
10,19,17,19
25,22,28,10
14,22,28,26
21,8,10,6
20,9,17,26
17,15,9,17
25,10,16,20
21,16,13,31
26,15,28,8
10,11,7,22
7,26,29,25
8,17,20,4
22,21,7,4
29,30,26,19
15,1,16,10
26,8,21,1
17,2,22,25
22,16,7,24
16,29,22,29
23,25,13,28
11,17,27,1
21,26,22,5
7,8,7,5
23,8,17,30
19,18,1,24
22,14,10,16
9,25,18,31
19,19,27,19
22,13,23,20
24,28,13,26
15,17,17,10
8,23,18,26
7,13,25,26
9,23,26,29
17,27,27,22
14,28,23,7
7,23,11,1
24,19,1,17
1,6,19,31
10,28,5,23
23,28,23,4
31,16,27,25
2,2,2,24
16,8,9,1
29,13,22,28
18,20,13,4
12,2,5,26
15,4,23,5
26,27,2,23
16,13,16,15
13,17,29,16
22,2,20,1
2,4,4,7
1,8,23,6
24,14,1,22
12,1,1,23
24,16,12,28
13,21,10,1
25,28,13,9
28,18,5,17
1,26,19,9
18,2,10,4
13,19,20,11
19,1,10,14
29,1,1,2
4,20,19,15
29,10,18,19
23,19,23,17
16,7,8,20
20,31,30,23
10,5,25,17
5,7,8,24
10,26,18,5
2,25,6,7
17,20,31,19
14,1,9,16
1,10,2,1
23,22,9,28
7,28,4,17
4,25,10,31
29,28,27,8
5,1,24,17
10,30,8,22
10,18,8,19
25,12,4,30
1,3,10,2
3,20,16,4
14,29,9,14
17,23,22,22
2,27,1,31
17,8,1,19
8,14,23,23
27,7,1,28
6,11,5,21
20,28,28,17
2,22,13,14
9,29,5,3
24,2,29,7
20,22,1,14
13,7,28,25
5,14,22,7
11,20,23,14
26,1,7,25
2,10,31,24
13,16,7,31
4,3,14,5
28,7,9,20
1,12,19,26
18,1,16,21
17,31,11,26
21,29,12,11
27,23,23,11
3,7,16,1
2,31,30,10
31,30,6,13
12,4,10,7
19,29,31,2
17,1,13,10
18,7,14,21
19,13,1,5
20,18,22,11
29,22,15,2
2,16,9,10
20,29,4,23
18,8,13,25
19,22,12,10
20,13,3,31
23,1,8,13
20,20,1,4
19,24,9,22
6,17,10,29
5,25,29,31
25,25,28,5
25,9,10,10
4,5,22,24
22,8,4,18
26,14,29,26
5,28,6,8
2,5,21,17
22,30,23,26
4,19,2,3
1,27,29,11
12,25,16,28
17,21,14,17
25,8,20,17
28,16,13,22
3,4,2,12
25,29,7,10
26,2,14,9
25,19,26,20
17,29,15,26
11,19,13,2
17,4,4,31
8,8,28,13
22,10,28,15
25,31,4,21
22,19,4,4
5,20,25,4
25,2,26,11
26,5,21,2
4,29,11,30
30,22,28,23
31,20,31,11
16,2,3,19
18,13,18,14
19,11,9,19
11,8,25,20
2,8,26,16
11,4,25,14
29,23,25,1
7,19,20,15
30,26,22,31
5,13,2,6
14,11,11,11
8,31,30,11
20,24,14,18
14,30,13,13
4,27,31,22
17,7,14,20
7,1,16,30
11,6,31,29
31,10,10,22
11,14,19,4
13,11,31,12
30,31,10,25
15,16,16,17
28,4,15,31
23,12,8,26
4,10,31,1
6,22,20,8
25,16,17,16
24,29,9,5
23,16,26,6
5,2,23,29
8,4,25,11
1,16,7,14
26,7,13,23
13,5,26,22
31,28,26,12
29,8,8,25
8,11,26,13
15,7,8,2
22,23,2,20
6,14,9,13
2,15,1,15
28,29,31,18
13,8,20,26
4,13,2,17
24,13,13,30
2,28,22,17
19,10,4,26
27,2,11,23
15,8,31,23
18,10,14,31
1,20,29,15
7,16,2,19
14,14,14,26
8,7,24,20
25,13,14,23
1,30,22,26
20,25,19,14
28,28,3,5
16,27,26,26
31,25,5,31
15,5,29,18
23,31,23,2
4,14,26,31
3,10,19,7
23,30,5,11
13,1,17,28
7,3,5,19
25,15,31,6
31,4,28,20
15,25,11,25
11,16,29,14
23,13,17,11
21,25,11,7
11,10,31,26
10,23,29,5
16,22,30,25
22,1,4,28
22,12,9,26
11,22,28,3
1,21,6,10
17,22,29,19
11,13,8,10
22,6,16,16
17,17,30,13
20,16,2,30
1,1,31,5
6,16,29,2
22,20,2,29
2,11,9,11
29,29,14,7
26,28,7,2
11,15,31,17
1,13,13,24
11,28,20,10
21,31,14,19
