start_x,start_y,goal_x,goal_y
23,9,10,31
24,30,23,30
16,22,12,13
20,6,7,28
5,19,21,5
1,10,15,9
31,13,31,31
22,27,9,3
15,11,26,27
27,18,31,19
4,11,13,0
8,29,6,13
28,16,15,20
29,23,7,20
20,0,13,2
7,5,17,19
24,24,27,10
10,15,14,8
12,15,16,18
30,12,22,2
31,15,23,27
27,14,11,24
29,10,24,31
27,22,25,30
5,22,23,6
3,3,21,29
0,12,28,20
21,3,22,29
6,3,18,4
29,15,4,25
0,5,11,0
12,17,14,12
1,16,10,28
28,11,22,9
8,20,9,24
28,6,11,2
12,28,19,10
30,9,24,5
24,3,16,28
13,26,11,12
8,16,5,16
12,18,9,27
22,24,25,29
13,27,1,12
13,31,30,19
29,16,12,0
6,29,26,20
10,25,19,16
25,17,10,13
4,4,12,21
19,2,14,0
7,27,10,23
17,28,20,12
20,27,19,3
3,6,23,5
22,8,23,7
16,26,8,1
12,8,17,11
29,13,29,30
26,6,14,14
1,9,18,20
26,11,12,14
31,8,20,7
22,17,20,20
18,29,14,16
3,19,29,9
25,8,5,31
13,24,27,28
18,9,17,10
7,25,5,18
1,6,23,13
30,26,25,10
20,4,29,5
18,12,8,8
24,14,27,13
21,31,1,23
19,24,24,12
26,22,27,3
25,31,12,6
6,21,16,20
27,19,8,10
6,4,4,18
28,4,12,5
6,7,11,18
18,7,3,29
6,24,15,18
4,21,8,4
11,16,28,22
1,11,6,28
20,31,28,18
17,8,27,0
26,3,19,8
24,29,16,0
7,13,31,21
23,3,31,7
17,18,4,26
14,28,8,13
19,14,5,4
29,25,9,23
2,17,0,19
9,0,6,18
16,11,11,27
26,1,27,12
14,22,11,6
19,26,2,23
9,7,5,2
28,19,5,26
9,1,19,30
18,27,26,4
4,29,26,28
17,17,10,11
8,30,2,30
26,14,11,15
2,26,12,27
12,4,3,16
17,26,19,12
2,20,3,1
3,22,13,9
21,17,17,23
25,22,24,6
0,13,4,7
7,10,20,10
13,25,16,21
27,15,26,2
0,16,31,20
24,18,14,20
9,26,10,10
7,2,1,29
31,3,12,1
0,24,25,0
27,20,24,20
18,10,11,3
19,20,0,17
10,22,21,15
7,24,29,2
9,16,17,2
9,8,21,22
20,23,17,22
15,10,18,16
28,0,1,28
27,1,23,10
8,19,25,5
21,30,29,4
30,31,16,16
8,14,6,27
25,3,0,23
29,21,5,8
25,14,1,2
13,16,31,24
18,5,31,23
6,17,13,28
11,4,4,8
20,19,17,1
1,19,17,12
22,0,22,26
15,26,6,11
15,19,13,5
0,4,10,27
15,3,9,31
14,1,7,19
15,30,30,27
3,18,23,28
9,11,27,11
28,15,18,28
14,19,12,26
2,11,11,9
20,9,30,25
14,23,22,12
25,24,16,1
6,0,14,18
21,28,14,9
2,13,2,31
22,28,7,8
21,13,23,11
20,5,24,27
1,18,8,21
31,11,15,27
29,22,30,1
10,14,3,25
31,2,11,20
23,22,10,7
28,13,15,8
3,23,5,5
17,13,28,28
11,10,7,17
16,31,2,5
22,22,30,6
15,13,20,24
25,13,6,31
2,25,16,4
18,2,2,1
3,9,10,24
8,28,25,27
23,12,4,13
0,14,2,19
22,25,1,27
7,11,0,9
31,22,1,14
15,6,4,10
20,1,23,19
6,14,16,9
19,27,28,30
8,11,29,8
14,6,4,12
16,24,28,7
0,25,30,23
30,10,24,28
24,26,18,1
9,14,30,24
22,6,5,17
9,28,13,11
31,16,3,2
3,8,24,11
15,24,23,25
21,6,28,12
0,2,20,28
31,1,11,7
22,15,2,2
17,21,11,11
5,10,5,11
11,8,14,11
5,15,12,23
6,12,6,23
1,1,15,25
17,25,16,5
1,22,4,24
26,16,31,14
12,16,24,13
20,8,17,7
26,15,3,10
28,10,22,1
25,23,12,3
30,4,27,8
6,25,0,3
6,26,30,30
2,14,5,1
15,7,2,24
16,15,22,13
24,1,7,29
22,31,3,27
11,22,24,10
23,18,13,1
10,4,16,27
28,3,29,19
25,28,27,2
3,13,10,2
30,7,10,3
5,24,15,22
19,11,14,7
1,15,29,14
17,5,27,25
11,29,27,27
7,31,21,27
3,7,5,6
29,11,25,9
16,6,29,0
6,22,7,26
8,18,28,17
8,5,8,3
0,7,25,7
25,19,16,10
21,9,16,12
21,11,5,0
30,8,14,24
15,14,28,26
10,21,11,23
4,20,18,22
23,15,19,4
9,19,4,27
13,8,23,23
20,21,7,9
9,10,31,9
21,8,11,17
8,9,25,6
9,9,22,14
5,20,21,12
28,8,13,22
27,24,16,3
19,5,0,0
29,29,19,13
12,2,28,1
13,21,7,6
27,29,11,13
5,9,14,3
11,31,20,2
26,29,26,25
0,8,2,8
2,28,19,17
29,24,18,24
3,4,3,12
3,0,27,26
21,14,8,22
10,5,30,15
21,19,9,22
21,4,31,4
4,3,0,21
30,20,29,31
24,21,7,7
19,0,17,31
5,13,8,0
8,24,6,10
12,31,22,3
28,27,19,31
16,7,17,30
7,12,1,24
26,17,9,15
10,16,21,10
15,21,23,26
24,22,9,4
10,9,11,26
20,22,16,14
15,0,19,7
21,25,1,5
25,15,11,14
16,2,29,12
26,5,30,3
22,16,27,16
28,29,2,6
26,30,31,0
26,26,12,25
14,26,14,13
14,29,17,6
25,18,31,12
1,0,23,1
1,25,9,12
18,25,3,15
24,0,6,15
18,0,3,31
17,3,18,6
8,6,12,9
9,13,18,26
5,25,4,2
27,31,1,3
3,21,30,2
11,1,3,11
16,29,12,7
29,6,13,30
23,8,4,30
19,21,14,21
18,8,2,7
17,20,14,27
9,25,0,15
21,20,20,25
6,9,14,17
8,31,20,29
30,14,8,2
31,27,11,25
13,13,17,14
21,18,20,30
20,14,8,25
26,9,19,25
13,7,22,4
21,16,24,15
16,13,6,2
26,31,2,18
12,19,2,3
3,17,7,18
4,16,16,30
17,27,13,18
25,2,9,29
24,19,12,24
12,29,13,20
30,0,5,23
25,21,15,23
26,0,4,6
20,18,8,7
26,18,4,31
3,24,31,30
0,22,0,27
14,30,7,14
0,26,18,14
9,2,5,21
20,3,27,7
25,26,24,9
4,0,29,26
14,31,13,29
16,23,3,26
16,17,13,6
2,29,29,1
5,28,4,5
27,17,22,30
28,5,4,15
23,4,4,19
18,15,23,31
19,19,11,21
10,8,9,18
14,25,13,4
28,14,6,20
28,23,0,6
7,15,8,23
29,27,2,15
21,2,4,23
1,8,10,30
15,2,1,21
25,4,7,4
15,1,19,23
14,15,21,23
0,20,18,18
7,0,4,17
13,10,10,20
19,15,10,1
2,21,5,12
25,12,25,11
24,7,2,0
3,5,13,3
24,25,17,16
30,21,11,19
31,10,9,20
0,11,7,16
