start_y,start_x,goal_y,goal_x
13,18,1,5
23,2,3,23
5,10,23,7
14,13,5,6
26,21,22,14
9,21,11,2
27,20,16,5
1,26,7,10
11,17,2,19
14,8,1,11
18,30,7,5
14,27,0,6
31,12,25,27
1,30,13,26
7,15,31,11
1,15,13,21
13,17,9,0
21,5,31,25
26,1,14,31
30,26,6,23
4,5,2,11
25,22,2,7
10,31,22,22
17,17,30,1
14,2,18,7
25,8,14,9
27,5,7,9
7,25,4,10
9,1,30,7
31,28,23,5
0,17,29,27
19,1,2,5
29,2,18,3
25,25,15,29
18,15,2,6
26,29,27,4
3,14,2,18
3,30,29,13
11,24,29,25
3,15,25,30
7,11,2,1
12,14,30,27
30,2,2,3
26,7,9,10
17,15,18,31
14,11,19,6
31,20,10,28
22,20,17,10
22,18,23,11
14,23,17,26
27,23,25,9
18,14,31,9
21,19,17,2
13,30,18,25
30,9,6,4
5,22,29,31
9,26,15,3
5,29,3,17
30,25,22,25
22,5,15,9
13,2,31,6
23,21,3,25
25,23,14,5
0,3,19,19
1,9,10,9
26,3,2,30
22,26,26,15
3,7,19,10
18,10,23,23
29,6,22,3
5,23,17,3
9,7,11,26
14,3,21,25
15,19,11,10
30,13,30,6
26,19,18,13
6,16,17,23
10,18,29,30
14,29,2,17
19,23,25,2
23,18,18,26
31,17,29,26
20,26,25,10
17,25,21,11
17,22,29,21
27,6,5,1
22,12,31,22
15,7,21,23
14,19,15,5
1,31,2,14
25,5,17,6
26,9,23,3
21,17,18,29
26,14,17,14
30,4,15,15
10,25,23,25
18,27,11,30
5,21,3,31
16,31,17,21
18,19,25,26
11,4,31,1
21,6,6,22
23,28,23,13
10,17,11,3
21,10,14,21
22,30,30,3
5,7,14,18
7,22,8,30
19,25,30,22
10,1,1,29
27,26,23,17
4,26,12,3
15,6,3,6
27,7,13,31
17,19,10,22
23,10,31,10
5,11,27,9
25,6,21,0
28,10,3,19
2,20,26,11
17,18,10,3
27,28,25,13
5,26,18,16
17,9,9,17
13,19,13,9
1,7,14,25
23,14,15,18
11,11,6,25
18,17,13,5
5,12,3,9
9,29,10,5
29,22,31,16
30,31,13,14
1,25,11,7
30,15,22,31
20,17,0,26
25,19,7,23
7,21,24,3
26,10,11,27
3,4,3,5
2,15,26,13
30,11,3,29
21,1,6,17
3,21,7,3
2,31,5,31
24,31,27,25
3,3,19,14
10,14,1,10
1,19,7,26
18,9,21,2
11,16,16,9
6,13,1,14
24,9,27,29
11,18,13,27
27,2,22,10
31,7,13,0
23,27,17,13
29,18,25,17
30,17,19,9
6,1,9,18
6,6,10,19
7,17,15,30
31,19,28,23
7,27,7,18
21,21,23,9
19,26,3,2
17,7,23,22
13,1,21,13
29,0,14,10
12,5,21,29
14,17,25,18
11,21,11,14
25,7,11,29
3,22,16,27
5,25,9,9
13,6,13,22
31,18,8,21
27,15,10,13
29,7,25,11
29,29,31,26
2,22,6,26
27,16,19,29
6,21,9,14
22,11,29,10
22,13,21,7
2,2,6,18
21,31,19,22
9,19,14,7
9,5,23,19
23,1,13,10
31,27,1,21
26,22,22,1
26,31,19,3
21,3,26,6
18,18,9,11
6,15,11,22
10,11,15,14
27,13,27,14
27,30,11,1
1,23,17,30
5,17,2,9
25,0,2,10
11,5,17,11
18,22,25,3
18,23,0,23
22,29,7,6
30,29,8,6
26,17,29,15
21,18,12,11
9,2,6,29
5,5,6,5
22,21,3,10
8,9,11,19
10,7,14,14
27,27,9,15
26,30,28,6
26,23,8,1
23,6,23,26
15,1,21,27
22,19,23,29
5,2,30,19
29,17,31,2
29,23,15,24
17,27,5,30
5,18,26,2
13,11,19,7
14,1,6,10
25,29,22,2
10,27,10,10
20,21,18,1
5,27,19,11
20,31,30,24
31,8,7,13
6,11,1,22
27,19,17,29
6,19,11,25
17,1,15,10
19,21,18,11
15,11,31,23
22,27,5,15
27,11,31,31
30,18,26,26
13,25,13,13
10,15,14,30
0,9,4,19
5,13,29,9
25,1,31,13
20,7,31,5
19,2,15,23
6,7,13,29
9,12,7,7
18,28,13,15
20,13,14,22
6,8,1,27
9,27,13,3
24,25,30,23
2,16,23,30
7,19,29,5
6,2,27,31
23,8,11,13
9,20,6,14
9,23,29,11
27,24,7,1
10,29,10,21
27,22,2,29
13,23,10,30
14,4,28,31
5,3,17,5
3,1,10,26
15,17,30,21
18,6,17,0
21,26,25,21
7,14,22,15
30,10,4,30
15,26,14,26
27,12,20,1
6,3,11,23
19,17,23,15
18,8,29,3
6,30,0,15
9,25,10,6
3,13,21,9
18,5,6,31
9,3,29,14
19,5,6,9
5,9,18,2
15,25,29,1
16,14,15,21
28,2,9,6
27,1,19,18
2,13,10,23
28,14,7,2
5,19,15,2
27,10,30,5
7,29,17,24
19,30,19,31
29,19,19,27
3,28,16,18
31,14,25,31
20,11,21,22
3,26,27,17
26,25,31,3
18,12,2,26
11,15,11,9
1,6,4,22
12,23,31,21
30,14,16,2
23,31,26,18
11,6,31,29
0,29,8,13
14,6,15,27
2,25,27,21
25,14,3,0
2,27,9,13
2,21,9,30
21,30,9,22
25,15,7,31
21,14,31,15
18,21,26,5
13,7,5,14
22,9,3,18
22,7,31,30
1,1,23,24
22,23,16,22
26,27,9,31
30,30,5,0
1,2,15,31
1,24,3,27
2,23,7,30
22,16,24,18
14,15,1,13
1,18,1,3
27,18,28,18
6,27,19,13
1,17,19,15
15,13,12,27
27,3,22,6
17,31,10,2
22,17,15,22
8,18,3,11
11,31,21,15
