start_y,start_x,goal_y,goal_x
21,21,13,9
10,22,23,27
15,17,25,2
3,5,14,21
2,11,31,21
11,7,13,23
30,26,7,9
3,6,3,25
18,11,15,25
14,30,3,0
26,22,14,1
17,31,24,3
19,10,2,27
11,9,5,19
21,14,25,17
14,7,5,14
21,2,30,11
29,21,8,1
21,29,2,31
26,1,25,31
28,14,6,25
11,21,16,2
26,14,27,26
2,16,9,19
6,13,9,7
25,11,3,27
7,11,25,27
31,31,6,15
1,3,14,11
25,0,15,31
26,23,13,14
3,15,18,14
14,2,29,18
17,14,3,3
25,29,15,9
21,17,5,6
3,10,31,19
10,9,31,8
19,29,20,11
17,21,18,31
1,31,23,18
5,2,30,9
31,29,29,22
0,9,22,15
1,9,31,28
10,30,1,26
20,7,11,2
14,31,22,14
23,29,0,3
19,9,2,21
9,26,2,7
13,15,21,11
10,13,19,31
30,4,29,3
25,8,15,7
5,0,24,31
15,1,22,12
19,17,15,2
15,15,12,23
30,21,13,29
10,5,14,3
5,12,5,26
14,5,17,18
23,23,31,14
27,21,31,16
11,13,21,23
0,23,4,30
23,13,8,30
6,23,8,6
15,24,20,13
12,5,22,1
18,1,11,1
8,21,1,30
29,6,21,18
14,22,25,26
3,11,11,5
15,22,27,5
14,14,6,1
5,7,11,26
17,3,25,22
7,14,6,4
26,31,15,3
13,26,3,2
20,31,11,19
19,1,10,27
1,21,6,26
10,21,8,9
14,29,5,10
23,14,29,0
26,21,25,23
1,5,6,17
16,27,7,2
1,11,13,10
22,13,6,3
30,19,26,18
7,7,23,31
19,11,2,10
13,6,27,18
12,27,11,27
17,9,1,18
30,15,9,11
9,31,11,31
19,5,31,15
2,30,18,23
7,10,22,11
30,10,11,15
14,23,31,22
6,9,27,24
2,22,29,9
2,9,30,18
26,9,5,3
11,29,18,8
19,23,26,19
30,6,27,31
12,11,28,18
26,7,22,25
18,13,3,31
17,27,22,16
8,13,7,19
19,13,1,17
20,17,23,7
22,21,3,17
19,7,11,18
12,3,8,18
10,26,21,19
18,26,13,22
26,30,13,25
28,31,21,22
27,2,10,7
26,3,23,15
11,4,27,4
25,3,14,25
7,23,23,17
17,7,27,9
13,17,7,17
3,30,15,13
23,25,18,29
2,13,7,21
29,2,19,21
9,3,3,26
21,27,1,10
10,19,27,28
17,11,16,14
19,2,17,17
22,18,6,30
29,17,29,26
7,13,10,25
26,26,14,27
2,2,6,7
23,5,7,15
18,3,27,29
6,10,9,13
11,3,3,1
31,30,4,19
4,26,31,23
25,19,17,2
31,10,14,17
7,30,4,5
5,25,5,17
31,25,13,5
22,2,0,6
31,26,7,25
6,18,30,31
6,5,2,29
21,5,27,13
2,26,20,21
2,5,17,30
30,5,23,9
23,3,11,6
5,21,26,27
9,17,29,27
9,10,20,1
31,3,30,25
13,13,4,10
11,25,31,11
14,15,10,1
2,19,17,23
9,2,21,7
7,6,10,14
10,10,11,16
24,18,26,13
29,19,19,22
27,17,1,13
19,25,29,1
3,13,26,29
1,29,19,6
16,5,3,28
6,16,22,17
10,23,22,6
9,9,21,25
16,31,14,10
7,5,28,6
13,3,5,13
16,18,18,12
19,19,1,24
6,29,3,9
27,10,10,17
28,23,13,30
23,2,22,27
25,25,2,15
13,19,27,12
23,1,18,21
13,27,23,10
7,3,18,27
13,18,3,19
22,22,10,11
17,25,0,29
9,23,14,9
30,23,14,18
9,21,17,1
26,11,25,10
30,22,1,14
18,7,25,15
27,6,11,23
22,7,22,5
6,21,23,8
31,13,22,29
6,22,27,16
7,29,27,25
13,21,6,8
28,2,9,15
15,5,11,14
6,2,9,5
15,26,9,12
25,1,3,23
5,15,19,15
30,17,13,1
5,30,10,2
1,22,6,19
21,0,9,22
28,10,27,19
7,27,31,17
23,24,14,26
15,27,18,17
7,31,10,6
29,11,5,5
29,5,26,10
25,14,13,2
15,29,30,30
14,19,25,7
26,6,11,22
5,23,9,18
13,11,26,25
27,20,25,18
0,26,25,6
17,6,30,1
4,22,21,26
6,27,15,19
30,7,31,5
22,26,10,31
18,15,10,28
20,26,18,6
21,31,27,1
31,27,15,18
17,0,9,14
30,14,17,10
15,30,29,31
18,30,1,7
15,6,21,15
14,8,26,15
29,13,27,27
29,23,19,18
19,14,22,31
18,9,9,29
0,15,29,15
9,25,17,24
9,27,18,5
30,29,9,20
15,11,21,9
11,30,22,23
18,19,25,21
22,10,31,20
6,11,9,6
2,25,10,15
26,2,13,31
9,0,5,9
21,13,31,18
10,18,15,14
27,22,18,25
29,30,25,9
23,26,15,10
1,6,21,10
24,25,10,29
2,14,21,30
23,11,31,1
18,2,11,10
22,30,0,17
1,1,2,3
3,18,9,1
23,19,25,13
19,30,19,3
15,23,5,22
23,6,1,23
22,3,17,5
27,23,30,2
30,27,31,9
27,3,3,14
27,30,2,1
11,17,1,27
17,26,18,18
5,27,10,3
21,3,29,10
30,3,29,25
27,15,16,9
27,11,14,4
23,22,1,2
5,11,2,20
26,17,3,4
30,24,7,1
23,21,7,26
22,9,5,29
18,28,2,18
6,6,11,24
9,30,2,23
1,15,24,9
6,14,5,1
3,21,19,26
17,15,18,10
22,20,31,6
25,5,3,7
31,2,17,29
15,21,7,18
11,11,6,31
17,13,18,22
14,13,29,29
31,12,1,19
27,14,21,6
19,27,16,22
17,19,7,22
17,22,1,25
2,17,5,31
26,5,3,22
23,30,25,30
21,1,27,7
3,29,13,7
13,0,5,18
14,6,12,14
30,13,2,6
23,28,29,14
31,7,18,16
22,19,29,7
