start_x,start_y,goal_x,goal_y
15,20,10,5
7,10,3,13
4,19,13,18
31,14,0,0
13,3,30,10
11,19,16,5
9,15,8,21
1,21,15,1
3,15,22,6
18,27,16,13
20,28,29,30
13,24,27,25
17,17,16,15
17,1,6,24
2,26,16,28
15,27,7,6
29,29,27,29
27,0,31,23
5,21,14,14
2,20,6,26
2,11,13,4
3,3,19,23
4,12,30,8
15,13,4,3
2,6,25,27
1,28,3,1
16,0,27,2
27,24,30,31
31,8,14,8
0,20,2,14
7,0,22,25
16,27,4,17
21,3,8,28
10,25,20,19
6,7,18,10
13,29,10,31
9,20,10,7
14,16,15,22
6,10,12,0
7,17,11,26
17,20,3,23
24,28,11,22
14,31,5,8
23,18,5,4
14,28,10,9
1,29,3,4
12,6,17,10
15,7,11,20
31,19,18,18
17,2,16,1
29,11,6,28
10,24,19,16
8,11,9,23
11,24,8,8
6,15,28,18
31,16,13,8
6,31,19,24
1,25,15,6
5,20,26,27
28,11,2,21
0,11,1,3
21,11,19,17
16,24,27,7
0,24,10,23
4,18,16,7
24,18,30,26
20,22,28,27
18,7,16,6
8,2,14,7
17,30,31,30
20,24,23,6
23,22,20,5
29,27,2,15
29,0,1,22
20,7,6,4
15,21,14,15
28,19,24,11
28,5,28,29
8,30,7,24
1,14,5,2
24,7,17,6
6,3,9,1
24,3,12,3
29,5,8,13
21,5,28,13
28,22,2,19
17,25,9,25
4,20,9,7
17,13,0,22
23,28,31,20
14,24,12,16
3,6,25,4
24,0,0,23
20,27,19,26
12,25,6,9
17,26,29,23
25,5,29,22
10,20,8,10
21,27,21,6
17,11,25,21
21,23,12,4
4,21,19,19
19,8,0,14
20,20,15,30
7,15,22,8
10,16,7,9
9,4,16,11
19,5,16,21
29,13,27,14
23,25,3,29
24,9,29,4
8,19,23,4
0,7,4,15
20,0,19,14
29,19,25,28
27,1,26,20
26,6,13,21
27,13,17,5
31,10,19,30
9,24,22,16
21,28,2,7
4,29,29,16
18,5,0,6
20,30,24,29
15,8,10,15
30,12,11,4
4,30,7,31
1,1,9,19
16,4,30,3
10,14,26,1
21,17,22,9
31,9,23,8
0,2,14,29
29,12,28,12
29,21,19,10
14,17,1,16
25,26,31,1
13,16,20,9
15,14,30,27
23,31,4,23
0,25,16,3
10,1,23,19
13,9,12,18
28,1,2,23
25,10,4,7
18,20,14,13
5,12,8,0
11,16,25,3
19,25,21,22
0,27,30,1
14,27,29,25
23,23,26,5
4,13,10,11
3,9,21,20
21,8,31,0
24,26,21,4
26,9,23,10
27,12,24,19
8,7,12,19
30,24,13,11
12,5,19,31
31,24,22,13
2,5,6,2
11,27,9,0
12,9,9,10
20,3,12,2
23,15,4,31
21,18,10,10
27,10,23,9
17,16,9,14
29,24,27,16
9,3,14,23
1,24,18,12
7,16,19,27
23,30,30,0
11,9,22,26
20,10,6,22
5,25,11,12
30,15,6,25
4,24,30,21
25,15,26,15
16,22,17,14
29,31,3,17
14,1,27,28
20,23,19,21
27,26,21,19
25,8,26,17
1,23,0,15
20,18,1,2
28,16,9,9
31,7,8,9
27,19,19,7
20,2,5,24
7,20,21,14
2,2,25,14
13,5,30,9
28,23,10,27
24,25,8,29
4,0,11,21
18,0,25,9
1,10,27,8
14,19,29,6
7,2,5,10
3,19,6,21
24,12,16,20
11,6,22,15
30,4,20,12
26,18,5,17
27,17,5,31
1,18,12,28
7,25,23,1
2,17,11,18
19,3,2,3
0,8,11,10
9,16,3,2
20,21,22,0
25,19,25,29
1,11,11,1
9,31,23,26
26,4,23,12
5,22,25,24
9,12,22,28
20,14,2,1
15,23,6,20
29,1,18,8
17,31,12,31
0,12,4,10
22,12,8,24
14,21,7,18
11,14,9,8
21,13,10,3
12,15,29,26
7,11,21,31
17,8,4,16
3,21,18,25
7,8,21,30
6,17,27,27
14,6,16,10
7,12,28,6
6,23,28,14
7,19,28,17
19,13,8,31
0,5,28,7
17,21,3,5
31,4,28,8
10,4,11,2
18,29,26,22
3,31,9,13
12,27,11,17
11,15,14,25
9,11,7,4
21,25,5,6
20,25,10,2
23,3,29,8
22,30,25,18
12,7,13,6
2,0,11,25
22,29,30,30
25,13,8,16
11,11,31,11
14,18,25,12
6,11,21,16
31,15,17,3
17,19,26,29
15,3,13,1
24,22,24,27
5,13,16,14
2,30,17,28
4,2,8,5
19,11,26,0
7,14,24,5
15,2,18,6
28,15,25,6
5,19,17,7
11,0,26,14
15,18,15,11
30,23,4,27
7,28,19,20
11,23,24,30
3,16,18,22
6,18,10,13
9,22,26,31
14,26,13,2
22,2,5,30
30,19,10,8
17,23,27,31
0,19,12,24
14,22,9,29
29,10,10,28
24,31,2,29
13,22,27,15
5,15,5,1
3,11,29,14
7,5,5,5
13,30,31,2
14,30,22,1
22,31,25,31
30,6,16,29
30,2,12,14
14,11,6,0
17,22,31,31
26,30,12,23
24,15,3,18
14,3,20,8
0,3,8,1
13,31,2,31
26,28,12,29
22,3,1,5
31,12,4,25
11,3,2,8
8,22,25,17
24,1,18,15
5,0,16,9
20,1,22,27
31,13,10,30
23,11,28,10
31,27,28,20
6,27,5,18
20,29,1,6
4,26,22,22
9,27,26,26
28,26,8,18
28,0,1,9
7,7,3,26
21,10,7,26
22,24,15,25
0,21,19,2
11,7,29,15
4,8,18,24
14,20,29,9
5,23,24,6
26,25,14,9
16,12,13,28
28,4,31,21
15,10,9,18
16,18,4,5
12,21,24,20
27,3,30,14
15,26,0,4
13,20,26,2
3,25,3,0
26,11,8,14
7,29,31,3
6,14,6,13
15,24,19,4
3,7,2,18
9,28,7,13
4,11,3,10
17,18,0,13
11,13,16,17
18,14,21,12
23,27,28,30
8,23,25,11
21,15,11,31
1,19,12,26
15,9,21,29
18,28,5,26
14,12,12,8
13,10,30,25
18,16,20,31
19,15,12,13
24,14,8,6
4,4,9,26
16,23,22,4
22,17,24,13
0,9,30,7
13,26,8,4
18,26,8,20
5,11,31,22
20,4,19,0
5,9,28,28
30,20,16,2
27,22,10,21
6,12,12,1
17,27,27,11
24,21,21,2
25,0,28,3
8,25,26,16
2,24,13,13
25,23,24,24
23,13,11,8
1,0,2,28
26,3,17,12
1,12,25,30
16,31,25,7
16,26,2,13
16,16,19,12
3,22,8,3
15,0,10,22
13,7,3,24
24,10,18,1
27,20,13,25
16,30,22,14
27,18,1,15
18,9,25,2
13,27,18,4
3,27,1,27
1,8,23,5
15,19,11,29
0,16,13,0
18,2,14,0
9,2,20,6
21,9,6,29
7,27,29,2
3,8,4,6
5,28,23,7
12,17,25,22
0,17,5,16
3,12,2,25
