start_y,start_x,goal_y,goal_x
7,17,21,21
23,23,5,25
2,7,13,29
23,22,31,22
0,29,14,8
7,21,14,17
2,15,27,22
3,9,8,6
11,15,25,21
6,18,1,26
3,14,30,14
26,3,2,16
22,19,27,24
27,15,12,3
18,18,10,27
0,15,29,2
21,1,2,29
1,10,14,7
10,17,29,6
1,29,9,2
11,24,3,10
19,21,14,19
15,30,9,12
19,23,7,23
30,21,29,11
22,22,15,23
19,31,10,31
21,29,9,10
20,13,9,21
18,11,28,6
23,15,23,11
15,1,17,21
6,30,10,15
14,14,16,5
17,2,21,19
31,15,16,31
14,15,31,13
25,7,19,2
25,31,24,3
19,29,14,22
13,17,26,14
4,22,25,19
1,25,10,28
5,30,26,17
27,4,10,30
1,19,3,13
15,17,18,16
31,6,29,1
27,6,19,15
19,7,7,11
15,29,30,25
17,25,26,10
29,10,22,3
18,21,13,30
30,3,14,1
3,3,31,30
1,2,10,1
22,12,13,0
18,8,11,2
22,16,15,3
17,31,5,22
29,3,29,31
19,3,14,29
30,29,25,10
6,16,7,31
9,9,21,23
16,18,3,5
17,22,27,12
22,2,11,9
27,7,6,26
11,26,30,23
18,5,9,18
14,10,13,25
17,11,25,15
5,2,2,9
16,22,6,17
26,19,3,30
1,22,5,31
21,30,11,21
26,6,13,9
0,6,3,25
13,23,5,29
18,25,15,9
5,9,25,25
11,6,15,15
17,5,8,18
6,23,21,27
10,21,4,26
19,18,20,21
10,10,5,0
26,18,17,23
23,25,11,23
1,11,10,25
17,26,24,18
11,11,31,16
18,30,15,18
27,28,7,14
23,18,13,14
22,25,14,30
30,1,13,18
6,1,10,18
9,14,5,21
13,26,2,6
18,14,15,13
28,31,13,1
1,6,9,13
5,7,21,13
7,10,21,14
25,17,14,4
25,27,11,3
29,15,18,12
1,17,22,7
29,17,22,31
16,9,14,9
20,17,1,31
27,30,31,28
3,18,19,27
26,22,3,7
2,26,10,19
27,19,30,19
19,30,15,5
13,2,7,29
13,21,3,31
31,19,6,14
21,5,25,5
23,29,11,17
6,5,27,31
8,13,29,9
21,11,19,10
11,16,2,25
25,8,20,26
11,10,29,30
15,11,9,20
7,3,31,25
11,1,17,0
10,22,6,10
30,2,11,4
22,1,27,27
21,2,23,30
2,22,19,9
11,30,30,24
22,18,30,7
22,29,23,28
2,1,23,24
13,19,11,5
31,21,31,5
18,29,31,11
19,19,9,19
6,7,2,17
26,13,3,2
30,15,1,5
15,22,9,3
10,9,16,14
26,27,2,20
29,27,5,15
7,5,23,27
2,18,19,5
23,6,7,6
6,2,29,5
27,2,3,27
21,31,3,1
10,6,28,18
27,26,0,17
22,6,6,27
22,14,23,26
17,1,27,9
21,22,1,24
30,31,22,15
9,11,19,25
22,13,4,10
20,11,4,30
9,27,20,7
26,26,30,30
23,21,25,13
23,1,11,19
18,13,6,29
18,15,3,19
9,5,18,2
30,13,5,13
15,6,21,25
19,6,13,6
20,1,22,17
18,9,13,5
9,25,31,23
25,26,6,9
9,15,22,20
6,15,29,21
14,31,6,21
21,7,7,13
5,6,27,20
3,4,14,25
13,31,26,2
30,10,11,13
23,9,30,11
8,9,9,29
1,7,12,27
16,2,27,11
0,3,18,19
28,2,3,26
9,0,23,13
10,13,17,15
17,13,14,5
21,15,10,7
31,14,25,22
2,11,22,27
21,17,15,21
17,17,6,25
29,14,29,0
5,23,7,7
0,9,23,7
1,18,30,9
27,5,9,6
6,6,17,30
5,3,27,17
29,25,25,2
29,22,3,0
21,18,1,27
14,3,14,2
11,18,29,13
17,24,9,22
19,13,3,23
25,29,15,26
14,26,4,19
5,11,27,10
30,4,10,26
27,18,22,11
27,16,7,18
18,1,6,3
23,14,16,27
2,30,2,3
2,10,25,1
1,1,21,9
17,19,31,2
24,9,17,3
26,25,17,29
31,1,26,31
11,7,18,22
15,24,2,5
14,11,5,1
3,22,31,20
25,14,12,23
5,12,31,9
22,30,1,14
21,10,6,11
9,26,5,18
5,14,21,6
29,29,28,14
18,17,8,1
31,8,22,23
13,27,23,17
31,3,19,26
2,13,7,19
6,31,20,31
3,15,18,10
21,26,26,23
27,14,30,5
15,10,27,25
21,3,15,7
30,6,23,2
30,27,15,31
2,23,15,2
5,27,31,31
13,13,31,18
14,13,1,30
14,27,7,1
17,27,17,14
3,28,13,15
10,14,26,30
12,11,7,22
31,12,22,9
1,23,25,3
28,23,19,14
9,1,11,14
22,21,2,19
3,17,11,27
1,13,10,3
31,26,26,7
31,10,13,7
18,26,18,31
18,23,6,13
12,14,14,18
30,26,5,19
21,0,29,19
23,10,7,25
26,9,22,26
27,29,26,1
25,9,8,30
25,6,11,25
27,21,6,4
30,18,15,27
26,29,6,22
3,11,19,1
17,7,23,5
26,21,27,23
30,17,9,7
1,9,18,27
9,17,22,5
2,31,22,10
29,23,25,30
13,22,9,23
24,31,31,17
3,29,3,21
4,5,29,18
2,21,18,28
23,19,13,10
28,10,1,15
11,22,19,11
26,11,0,26
5,17,14,21
25,11,26,15
13,3,15,14
29,7,27,13
7,30,5,5
5,10,8,21
11,31,1,21
10,2,1,3
17,6,7,26
30,22,9,30
6,8,13,11
7,9,19,22
14,23,25,18
3,6,10,11
23,31,17,10
17,9,10,29
2,27,29,26
2,14,11,29
27,3,26,5
31,7,7,27
15,19,15,25
31,29,19,17
25,23,7,2
17,18,18,3
14,6,31,27
10,5,23,3
24,25,27,1
6,19,25,0
18,7,5,26
2,2,18,6
12,5,7,15
23,8,9,31
0,23,10,23
