start_y,start_x,goal_y,goal_x
12,24,3,1
9,27,3,27
1,6,16,12
23,30,31,30
16,28,20,23
3,12,3,15
16,11,26,22
16,3,2,5
30,2,1,18
22,13,26,11
10,25,2,6
25,30,31,22
28,8,10,11
18,10,31,4
10,10,31,11
1,21,10,23
0,4,21,27
5,23,9,8
28,14,29,15
16,23,24,15
11,22,0,23
24,28,13,3
26,6,26,9
25,6,5,26
4,27,1,16
9,24,2,8
8,21,26,26
7,14,8,13
19,16,19,19
22,22,3,2
8,16,19,5
31,3,7,26
24,25,1,9
11,23,26,1
7,15,21,16
17,14,28,6
31,1,26,31
12,15,5,4
18,27,3,10
24,18,14,9
25,4,14,30
4,19,16,24
7,16,6,17
23,10,15,10
15,14,20,4
26,27,0,2
22,27,27,18
5,20,23,8
14,26,5,19
21,3,18,1
18,26,7,12
11,13,30,4
14,11,11,21
8,14,25,14
1,11,8,18
5,1,6,25
7,29,27,14
10,1,26,30
1,5,1,10
21,30,11,15
15,23,18,2
0,22,24,11
20,6,21,15
4,12,13,9
31,7,15,21
1,14,0,17
10,28,5,2
16,5,31,0
11,29,10,5
31,10,11,1
18,0,5,8
4,0,4,3
23,1,24,14
3,17,6,12
5,21,4,10
27,7,18,8
17,10,3,8
0,16,30,31
9,22,18,28
28,5,23,11
4,4,2,24
28,15,29,1
30,0,20,22
29,19,27,0
5,18,25,5
0,11,24,30
6,0,25,8
25,13,0,9
18,14,28,22
19,31,29,10
30,7,27,19
21,9,12,31
19,23,25,27
5,28,23,18
4,6,2,7
25,29,16,6
12,17,2,26
7,17,2,25
14,13,29,2
19,2,25,12
6,15,19,20
10,27,31,23
7,18,7,27
4,7,9,7
14,23,24,26
0,7,5,24
16,15,14,27
27,24,31,20
1,23,20,21
29,22,10,7
19,14,19,12
2,14,11,0
31,24,24,12
22,6,11,16
19,15,7,28
17,28,28,1
31,19,9,13
20,2,14,16
12,7,10,30
22,26,28,16
26,14,3,3
19,13,29,24
18,24,23,4
20,7,14,8
22,0,10,3
13,1,8,9
8,23,2,1
30,15,11,7
17,2,24,3
28,27,25,9
2,3,12,0
0,5,8,4
25,23,22,14
14,0,2,19
25,24,15,19
6,29,5,0
29,27,17,16
6,10,20,0
16,20,13,24
30,30,5,11
15,24,12,5
9,20,6,28
27,3,31,16
8,19,16,7
24,5,12,28
10,8,0,27
28,29,11,10
10,24,25,31
27,31,6,21
29,23,12,6
7,31,8,6
5,12,22,1
28,7,31,21
21,17,13,21
9,29,8,3
18,25,12,9
21,6,29,0
24,10,23,22
7,5,24,24
4,25,29,29
11,12,17,26
24,27,21,5
22,8,15,18
20,29,22,4
13,27,19,17
21,31,6,3
24,19,8,8
20,24,17,11
4,8,21,14
14,24,17,1
12,23,11,18
1,29,11,19
25,0,25,3
7,7,7,6
3,5,15,26
4,24,27,17
17,19,13,30
23,3,0,15
17,20,14,1
27,25,8,31
27,15,23,12
1,12,14,31
21,23,1,3
6,14,22,9
11,20,15,13
30,24,30,14
15,3,19,25
7,2,30,23
12,26,29,8
29,5,13,7
4,5,30,3
13,18,9,28
18,5,19,3
26,18,7,13
16,0,21,8
8,0,26,16
27,12,21,20
31,12,14,7
2,15,5,22
25,17,24,0
19,10,18,15
20,8,21,25
15,11,11,4
10,14,0,24
8,29,25,26
16,16,3,26
10,21,1,15
24,13,20,20
30,9,9,3
26,15,23,9
4,30,19,4
4,16,3,9
28,17,29,9
20,3,16,29
1,1,27,8
16,27,10,9
16,10,6,4
31,8,28,19
23,25,29,6
16,4,20,27
31,27,25,2
15,1,27,10
3,29,21,12
25,18,10,16
16,14,17,7
6,7,17,13
0,20,18,6
7,19,28,30
13,11,5,13
15,0,22,15
27,22,13,5
15,6,19,11
3,25,11,9
30,25,31,14
2,0,28,3
20,10,12,29
3,19,2,13
17,12,8,10
25,22,8,25
31,15,23,28
9,15,7,11
4,31,20,14
22,3,27,13
22,25,25,28
13,6,11,25
8,2,9,9
16,18,1,2
12,21,2,28
17,25,3,23
21,2,28,23
3,21,26,25
16,31,25,10
