start_y,start_x,goal_y,goal_x
16,3,7,4
4,25,8,20
9,0,10,5
6,21,7,19
11,15,26,1
22,28,17,8
18,10,9,23
23,4,16,15
19,0,15,26
15,18,5,10
29,19,8,1
22,30,0,17
10,15,21,6
18,9,23,31
26,9,19,8
6,9,25,28
18,14,1,9
21,17,5,26
3,17,0,9
27,19,16,18
13,30,29,9
1,0,3,31
19,5,29,11
9,11,0,0
11,23,17,21
5,23,21,18
18,22,19,21
30,9,3,18
10,1,13,9
21,15,29,8
27,27,9,9
15,10,16,12
19,19,8,24
15,25,26,6
29,5,6,3
5,21,19,13
15,20,30,30
7,2,27,8
14,23,12,21
25,7,13,20
17,26,8,7
15,6,17,19
26,29,5,16
4,23,15,13
9,10,13,4
1,19,12,0
24,18,3,8
14,27,6,15
14,24,12,18
9,2,8,31
20,31,9,1
26,4,18,8
31,23,19,12
25,30,25,19
14,31,12,31
29,6,30,26
30,14,4,26
19,17,8,30
17,27,21,9
7,0,20,3
26,25,12,19
11,22,26,14
22,6,19,26
13,6,4,5
4,11,12,9
30,19,0,22
15,14,9,20
2,25,7,29
29,25,0,14
15,11,13,31
25,10,6,2
0,8,3,6
25,12,13,0
4,2,9,26
23,12,31,10
18,18,4,17
27,18,13,18
26,5,27,0
24,25,16,28
28,14,1,2
24,31,2,18
31,12,2,3
27,12,12,4
11,26,25,15
15,21,21,14
23,8,17,13
18,1,18,0
30,8,6,13
18,25,20,9
25,21,25,14
11,20,17,14
28,17,27,14
24,5,10,3
11,0,28,13
24,22,12,1
5,24,14,0
17,17,16,4
8,8,14,1
15,7,6,28
3,24,9,13
14,25,12,6
25,2,15,2
26,17,24,6
13,29,12,8
28,20,15,30
3,7,29,31
10,21,28,30
21,29,31,1
11,1,23,6
6,7,0,23
15,24,16,13
11,8,16,2
22,0,2,23
22,26,5,11
24,12,28,11
31,11,18,12
24,24,19,14
14,13,31,30
6,24,28,7
6,31,3,16
27,15,27,13
22,4,5,25
14,16,0,7
20,8,9,7
15,0,2,19
23,15,7,13
1,27,24,0
1,18,19,11
23,23,3,22
27,22,16,16
28,29,7,9
5,4,17,1
2,20,3,1
31,27,21,27
8,9,21,5
10,7,2,24
23,19,0,25
8,0,20,5
0,2,27,25
18,20,11,29
17,23,15,19
25,0,21,4
1,24,6,10
12,2,18,16
31,20,10,16
20,25,8,4
29,13,2,8
6,23,19,4
1,25,19,25
0,4,24,29
13,25,31,19
14,12,27,29
25,22,7,20
8,10,31,8
0,12,13,8
25,23,0,24
25,17,6,0
25,27,13,11
29,16,24,3
13,24,22,13
11,10,24,28
27,10,16,10
12,13,13,13
9,27,17,25
14,8,10,22
8,28,23,7
4,16,9,15
16,6,20,2
6,12,26,31
20,19,29,10
30,4,31,21
22,22,25,4
24,11,29,14
6,14,8,19
6,4,10,30
3,4,20,0
15,8,17,12
25,9,21,30
3,27,13,7
9,31,5,17
28,26,18,4
9,24,24,10
4,30,31,31
29,29,8,14
29,15,6,22
8,29,7,25
15,9,3,10
9,4,4,24
28,0,2,1
27,7,13,21
26,2,30,3
24,30,11,12
17,5,10,13
20,6,8,5
24,13,11,18
30,7,3,0
10,31,0,3
10,25,8,18
17,11,26,20
21,23,30,20
1,29,19,31
23,25,8,6
12,16,5,12
24,15,22,9
16,24,12,14
6,29,9,3
4,10,2,31
26,15,1,23
9,28,6,25
0,21,0,27
1,10,21,16
3,12,13,10
7,17,3,2
28,22,14,19
9,8,31,13
29,21,21,31
0,26,3,29
0,20,12,17
4,31,5,2
9,12,5,15
18,15,16,21
19,16,17,22
11,24,12,25
17,2,7,18
5,28,19,10
5,30,17,30
17,6,23,22
22,24,28,3
12,23,24,20
13,16,28,15
19,15,7,28
29,22,13,1
6,20,4,6
23,27,24,14
25,11,10,11
31,9,7,26
1,1,20,30
26,22,7,11
22,3,3,9
23,5,21,10
18,5,31,2
3,26,11,13
30,23,1,15
14,11,11,7
2,14,20,24
9,19,27,17
7,31,8,23
27,3,9,14
25,6,29,24
2,30,31,15
28,10,4,27
17,20,11,27
4,19,16,7
10,23,27,16
23,30,10,9
8,13,22,15
28,19,25,13
21,28,6,18
29,4,21,11
27,20,3,25
10,24,28,5
19,2,13,5
22,12,1,3
12,5,4,4
3,15,5,22
30,2,29,0
14,15,18,28
5,1,2,7
18,24,20,20
20,23,12,27
22,8,15,27
1,14,13,27
24,26,1,28
25,24,11,17
28,1,0,13
3,11,12,26
23,26,1,5
0,11,21,3
11,6,17,31
21,25,14,30
30,27,2,2
16,17,31,24
16,23,22,17
22,16,13,28
22,27,4,12
8,16,7,12
23,10,12,28
2,0,23,28
12,29,5,0
20,29,25,18
16,9,5,18
12,7,24,7
19,24,16,14
0,16,7,24
2,6,3,21
17,10,14,7
25,26,27,1
28,6,16,20
4,8,29,26
18,2,9,18
14,20,16,30
5,8,6,27
20,10,26,3
26,27,7,10
7,16,5,9
4,7,3,5
24,27,19,7
10,4,23,1
8,21,20,18
26,11,20,21
14,28,30,31
18,6,12,24
14,6,26,16
27,2,10,28
6,17,28,28
0,6,22,31
10,27,21,19
8,22,2,26
11,3,29,2
5,6,18,26
11,19,31,4
27,24,31,22
4,15,28,8
20,27,11,11
19,23,5,13
2,17,7,6
11,21,13,22
28,23,30,25
14,22,2,21
29,30,19,30
6,11,21,22
15,1,22,2
0,15,10,20
9,29,3,13
3,3,16,27
22,29,7,14
24,1,30,24
30,6,14,9
24,19,2,13
4,29,21,20
1,6,28,12
9,25,8,25
31,7,14,18
30,10,19,20
11,2,8,3
