start_y,start_x,goal_y,goal_x
12,16,29,0
2,11,24,14
20,0,25,24
17,22,30,2
5,28,7,27
8,20,15,10
27,25,29,6
17,13,8,14
21,18,1,9
14,11,13,31
16,1,1,28
1,2,13,21
26,11,4,23
17,31,10,14
17,16,5,4
8,1,22,4
9,13,13,22
8,5,14,29
21,13,18,29
24,29,9,0
29,13,9,4
29,10,10,4
8,0,25,9
19,12,5,25
14,26,13,4
0,14,9,2
28,12,28,16
25,23,20,1
20,31,20,8
0,11,18,22
26,6,26,9
9,25,31,15
22,24,17,6
1,16,18,26
25,27,1,19
6,23,9,18
2,15,28,3
18,7,24,13
0,12,25,8
4,6,2,18
16,29,7,0
12,26,17,19
4,10,5,15
5,21,4,29
14,31,3,22
23,13,29,27
12,0,7,17
23,15,30,30
1,24,6,29
21,17,8,3
18,0,6,24
22,25,31,20
11,20,31,21
24,22,21,29
1,15,7,15
24,20,15,11
7,13,4,11
25,17,4,0
25,3,10,20
26,30,10,23
2,31,22,26
3,2,9,29
14,14,13,5
27,29,26,2
14,8,30,27
4,2,0,20
11,6,12,19
23,26,29,25
29,14,19,3
7,20,20,21
2,6,18,28
0,17,14,3
22,14,17,21
23,1,27,17
24,1,3,27
14,7,1,11
22,1,21,27
21,25,22,16
21,16,8,9
3,12,9,7
29,1,1,29
20,14,5,6
11,26,27,16
24,9,11,0
29,21,28,23
25,2,18,9
6,28,1,1
23,30,27,10
22,28,26,20
1,10,5,0
27,28,3,16
27,11,9,22
0,4,19,5
30,14,6,12
18,8,27,15
15,9,12,9
7,10,3,17
31,22,20,18
22,12,30,19
16,24,16,21
18,10,27,19
10,22,23,22
21,15,7,5
28,27,11,22
13,8,10,7
15,30,10,25
28,13,19,14
4,13,27,1
31,1,8,4
17,1,6,2
29,2,11,23
13,26,3,6
19,0,31,16
20,7,2,21
4,12,5,19
19,2,19,8
8,31,16,0
8,6,23,7
9,27,17,14
5,16,7,26
24,7,23,31
30,6,8,23
6,22,6,10
31,4,3,13
24,21,13,30
14,13,10,13
21,5,9,10
19,17,17,25
15,6,2,5
14,19,1,0
13,29,1,25
13,27,3,25
21,30,6,21
30,12,28,29
